ca0	-37.341831282079646	ca1	-32.99022588532575	ca2	-24.24793839824367	
ca0	-78.958507525397	ca1	-75.5024500903568	ca2	-64.7825458413541	
ca0	-51.407157880790685	ca1	-47.5224369841565	ca2	-48.05181396403243	
ca0	-38.25137136466803	ca1	-33.01362208780985	ca2	-25.75551393070736	
ca0	-34.24104529024224	ca1	-28.976495348977043	ca2	-23.002386206903786	
ca0	-42.56857042598242	ca1	-38.338429308221606	ca2	-32.68932660875969	
ca0	-42.19571920971472	ca1	-38.37839634355842	ca2	-31.250379286449945	
ca0	-67.97950272485969	ca1	-76.45755410529804	ca2	-77.18718818282913	
ca0	-71.93865440172164	ca1	-61.67723359575549	ca2	-54.63524794026079	
ca0	-117.27537994753662	ca1	-124.24321050396505	ca2	-120.83785587637661	
ca0	-33.242665873849056	ca1	-29.059581307165455	ca2	-23.36789650674626	
ca0	-30.530906600151262	ca1	-26.216948392024197	ca2	-22.34719931124408	
ca0	-52.81484866751369	ca1	-51.48272273972893	ca2	-44.89200929229891	
ca0	-79.30643038049459	ca1	-73.84304471989626	ca2	-70.79975399072326	
ca0	-55.50111918886601	ca1	-53.25418171186099	ca2	-58.590637987061115	
ca0	-43.672266705747475	ca1	-38.46834150228312	ca2	-34.991409967998685	
ca0	-66.8106562517185	ca1	-68.2277836850653	ca2	-63.00224973506565	
ca0	-49.62441226675476	ca1	-44.31508287345636	ca2	-37.43520245743822	
ca0	-47.890468976983236	ca1	-44.85169213473033	ca2	-42.355942710625825	
ca0	-35.262934730469496	ca1	-32.28482577035462	ca2	-23.78115745960114	
ca0	-75.26879387615818	ca1	-73.72916035462654	ca2	-73.96109606802179	
ca0	-50.06122267608115	ca1	-44.766087530087816	ca2	-38.89407721786588	
ca0	-32.64275501334239	ca1	-28.85673766011501	ca2	-23.199790897253624	
ca0	-25.789450122919547	ca1	-22.781885000048106	ca2	-19.964800999367213	
ca0	-41.58223001928199	ca1	-36.9971526314776	ca2	-33.466356974090964	
ca0	-39.560653203779346	ca1	-34.529399344814635	ca2	-25.57844209910038	
ca0	-46.85711427754125	ca1	-40.80936746295967	ca2	-33.85884732598855	
ca0	-79.29878789716517	ca1	-91.35487026241799	ca2	-97.46450728438415	
ca0	-30.524818269414645	ca1	-27.735524603171758	ca2	-21.59099379484341	
ca0	-46.85560233403984	ca1	-46.83587101983869	ca2	-36.766303588066044	
ca0	-44.51816833556461	ca1	-42.74982908354265	ca2	-35.96014044814073	
ca0	-63.57965219763253	ca1	-56.01762517864463	ca2	-44.94412071877145	
ca0	-28.226405684790286	ca1	-24.241682146131165	ca2	-20.203183578678143	
ca0	-57.34980942119994	ca1	-55.55932585055413	ca2	-59.5145313245513	
ca0	-57.46226501253079	ca1	-62.03845782746784	ca2	-61.01783441804827	
ca0	-32.95558006245778	ca1	-32.29368557137162	ca2	-24.391242575117243	
ca0	-34.551059699573	ca1	-31.00727838578935	ca2	-23.454770984694314	
ca0	-85.6050780089383	ca1	-78.93717553270821	ca2	-82.50922628428718	
ca0	-42.130616724373304	ca1	-40.26861939198671	ca2	-41.740437235023	
ca0	-104.26174052524263	ca1	-111.83346072817291	ca2	-114.93967283864308	
ca0	-35.871500297306966	ca1	-32.877408686113206	ca2	-27.82891725183899	
ca0	-42.55771006063793	ca1	-40.902899574038315	ca2	-38.382194120704185	
ca0	-29.638757554130738	ca1	-28.60040538398211	ca2	-23.511245532581228	
ca0	-82.39229770475252	ca1	-77.430539023162	ca2	-66.62645881229078	
ca0	-52.28640834043375	ca1	-47.857814014817	ca2	-40.17704125182729	
ca0	-27.724005264714705	ca1	-25.692605235870854	ca2	-22.186184823960925	
ca0	-78.40455564527025	ca1	-75.36157610283284	ca2	-79.67390330247223	
ca0	-29.29140030892837	ca1	-24.702449422356374	ca2	-18.743682182035883	
ca0	-51.80374410767847	ca1	-50.6194805873462	ca2	-49.940627663304056	
ca0	-46.517409763693955	ca1	-45.38110974282948	ca2	-46.653186612994425	
ca0	-40.513902732457495	ca1	-39.2615169447742	ca2	-33.09368683909168	
ca0	-28.35114298967497	ca1	-25.75004442837493	ca2	-21.046677090162714	
ca0	-97.57725663080286	ca1	-93.83074645382739	ca2	-89.24007771456621	
ca0	-108.1593846793107	ca1	-100.52878793632848	ca2	-104.51102120148002	
ca0	-78.02477331096492	ca1	-76.53411459059015	ca2	-66.62409261447472	
ca0	-92.97826985036211	ca1	-84.44312625697847	ca2	-79.30097788031918	
ca0	-186.51421018404295	ca1	-182.29203681472129	ca2	-184.88467672703018	
ca0	-56.647640815235	ca1	-47.782885950940695	ca2	-43.10982537217655	
ca0	-75.56696461222478	ca1	-70.54699304331764	ca2	-67.91866294601276	
ca0	-30.153552378871762	ca1	-26.914884477062436	ca2	-22.173216510960444	
ca0	-35.962878375482035	ca1	-31.818176022120138	ca2	-30.084345117817804	
ca0	-61.02370287720973	ca1	-56.2541213463278	ca2	-49.95435292919378	
ca0	-32.64284784539765	ca1	-28.504165984158753	ca2	-22.676649028392283	
ca0	-51.282070285701984	ca1	-49.85732343404412	ca2	-49.56338027376038	
ca0	-40.51331169865193	ca1	-38.227852934231656	ca2	-37.2302000487197	
ca0	-52.87523710293063	ca1	-53.29215256518441	ca2	-44.07560943208835	
ca0	-35.90438142434834	ca1	-32.8918504785843	ca2	-25.39070590091009	
ca0	-77.02427144663878	ca1	-75.09977367374549	ca2	-78.07394493020121	
ca0	-113.09619521284775	ca1	-107.77624576769264	ca2	-109.9761492989063	
ca0	-66.41356933901737	ca1	-62.973229110278446	ca2	-63.81186295347279	
ca0	-102.06466337529955	ca1	-95.93613521591726	ca2	-103.20333480233582	
ca0	-46.63437673152701	ca1	-40.870617422399285	ca2	-38.816848001503224	
ca0	-53.147266530255855	ca1	-59.821284925806566	ca2	-60.47738674477956	
ca0	-86.76914093336181	ca1	-91.0203524559506	ca2	-93.80814453930917	
ca0	-39.44859318390149	ca1	-36.287099928907615	ca2	-30.58504082677413	
ca0	-62.87968088034309	ca1	-63.590274500018836	ca2	-58.15504460487551	
ca0	-224.6390869313265	ca1	-230.46007083158685	ca2	-240.3755778346366	
ca0	-111.77903694321309	ca1	-113.52314168595825	ca2	-113.67342205374904	
ca0	-38.94319201758639	ca1	-38.076613016217124	ca2	-30.516509199182973	
ca0	-73.18660373026131	ca1	-61.352789102620775	ca2	-57.35870177518437	
ca0	-43.997467908726605	ca1	-37.223421433939755	ca2	-30.23211138000333	
ca0	-36.362668052268866	ca1	-31.731839469018045	ca2	-28.988390123396037	
ca0	-48.52837290496941	ca1	-46.6608942623856	ca2	-40.44766519917259	
ca0	-137.80822312869574	ca1	-130.43519752747332	ca2	-126.53069616255473	
ca0	-57.41488459907927	ca1	-63.98919087797546	ca2	-62.40422638208398	
ca0	-34.6270270980354	ca1	-33.57271356162323	ca2	-27.11995184122457	
ca0	-51.8814902625787	ca1	-45.97047684126466	ca2	-38.61679554174027	
ca0	-26.490838510295177	ca1	-24.17222819702567	ca2	-19.790717307466743	
ca0	-87.26081540723865	ca1	-90.0820791709413	ca2	-85.61146134014025	
ca0	-33.20179328541697	ca1	-29.189551734619887	ca2	-22.356712678625318	
ca0	-24.87167636532447	ca1	-21.67702029778011	ca2	-15.061590671149364	
ca0	-37.98203783345475	ca1	-36.57241479131288	ca2	-35.56460965234547	
ca0	-40.865822105175	ca1	-35.858100726036106	ca2	-30.03491792917547	
ca0	-61.828244150386965	ca1	-55.47424026202713	ca2	-53.233510951373454	
ca0	-58.01612086440265	ca1	-50.3698639438946	ca2	-47.943971092804055	
ca0	-83.43577519149831	ca1	-90.2029774083071	ca2	-93.15947397326461	
ca0	-327.9921242273582	ca1	-355.20120023324995	ca2	-374.7498649817577	
ca0	-127.80690525975513	ca1	-133.4376767197143	ca2	-133.640658929637	
ca0	-45.72695379303061	ca1	-42.769805745576924	ca2	-34.81845902662893	
ca0	-44.751111869293545	ca1	-40.41227701178734	ca2	-35.08543033241958	
ca0	-26.806655262888054	ca1	-25.008035645803204	ca2	-19.84929111939181	
ca0	-46.69343249604969	ca1	-40.31978158241392	ca2	-38.18639973373322	
ca0	-78.77767027759278	ca1	-78.20278469927533	ca2	-79.05997449640539	
ca0	-34.77886001162683	ca1	-35.65957135632256	ca2	-30.574657967505164	
ca0	-28.282570489618667	ca1	-26.051059050390258	ca2	-20.588978305493963	
ca0	-28.91212217993421	ca1	-24.44680390218742	ca2	-17.310434037101647	
ca0	-44.58692948539759	ca1	-43.516379374672006	ca2	-38.49977162238426	
ca0	-71.60931688135464	ca1	-68.7332852945373	ca2	-62.29192688130515	
ca0	-55.76304927582117	ca1	-52.19326750138016	ca2	-45.78654393167344	
ca0	-38.00578744386399	ca1	-39.19529156148194	ca2	-37.593647435439145	
ca0	-385.5940218104548	ca1	-389.61658202284514	ca2	-411.5498168815706	
ca0	-62.412711521015055	ca1	-55.29263248903476	ca2	-54.126235407417035	
ca0	-155.58894407270182	ca1	-145.72505558578646	ca2	-150.5854580614766	
ca0	-50.54431778514641	ca1	-44.9507824942874	ca2	-37.95511375617256	
ca0	-30.14823325703946	ca1	-26.503688774547	ca2	-18.749494013187054	
ca0	-201.63144403993493	ca1	-200.39872851349298	ca2	-192.4588501450408	
ca0	-39.734326385669384	ca1	-38.84831335119851	ca2	-37.5078967418319	
ca0	-86.60080468241809	ca1	-80.86577267341151	ca2	-75.91559870851223	
ca0	-37.45809396947076	ca1	-31.565442953521323	ca2	-24.24740748651472	
ca0	-46.554814889910915	ca1	-41.671399084159546	ca2	-34.675336079231776	
ca0	-29.417442749191256	ca1	-26.139968728408782	ca2	-18.925562927820657	
ca0	-33.67750763314276	ca1	-30.38825312826604	ca2	-22.887039395107557	
ca0	-105.68833875068718	ca1	-99.36427512845029	ca2	-106.60096368237976	
ca0	-34.21714190816054	ca1	-30.52007202369795	ca2	-23.986726286836504	
ca0	-43.51424425793658	ca1	-42.00313437458462	ca2	-36.81509157170294	
ca0	-34.74164708840785	ca1	-32.32302687107764	ca2	-22.87441489630464	
ca0	-54.440623343907234	ca1	-50.324229037767616	ca2	-46.11589121430224	
ca0	-30.53537413713802	ca1	-26.40847061152702	ca2	-20.412140964334938	
ca0	-47.30240023969804	ca1	-44.38502395747277	ca2	-40.03912315876476	
ca0	-72.33035824959084	ca1	-69.37108589122622	ca2	-65.25304681998044	
ca0	-47.99726969696685	ca1	-44.969021128069905	ca2	-39.145910300450545	
ca0	-85.80282914640974	ca1	-87.24485997375803	ca2	-86.16324028099261	
ca0	-32.66311346930048	ca1	-26.41801768041727	ca2	-21.44890995990451	
ca0	-82.75927565231756	ca1	-81.06571590312407	ca2	-81.13163729633197	
ca0	-79.84613377029687	ca1	-73.62383901095923	ca2	-67.99478175909573	
ca0	-76.36656633182163	ca1	-76.21118133391978	ca2	-72.39143116152711	
ca0	-38.53591512683101	ca1	-36.79171254251505	ca2	-32.395846971849025	
ca0	-46.80931290394875	ca1	-45.71706049073858	ca2	-41.201100444727494	
ca0	-35.9891336200424	ca1	-32.90159054321497	ca2	-25.061962578076724	
ca0	-46.547107581717775	ca1	-43.193854470434715	ca2	-34.5680745552286	
ca0	-31.61573417375625	ca1	-29.479392540943916	ca2	-23.77865872347931	
ca0	-47.00576935828032	ca1	-44.802080488869	ca2	-42.693927510474886	
ca0	-82.37807836485098	ca1	-75.63913143149856	ca2	-67.81972599957561	
ca0	-34.638770574786975	ca1	-30.330347639975574	ca2	-24.25072999756762	
ca0	-86.74510495697025	ca1	-89.0786668441811	ca2	-85.02606451531719	
ca0	-43.54287741199333	ca1	-39.2024253912901	ca2	-31.058761257965614	
ca0	-72.1995859146677	ca1	-73.04572822232403	ca2	-72.76123879305749	
ca0	-34.749360973248926	ca1	-30.29170971126716	ca2	-25.61741429061421	
ca0	-65.9993577856059	ca1	-59.62051960922247	ca2	-52.528216872978376	
ca0	-26.289209334925193	ca1	-23.02465398046033	ca2	-18.8619002715617	
ca0	-46.12401672496622	ca1	-40.96870113013078	ca2	-35.23816381109089	
ca0	-36.93949082716991	ca1	-33.26143760139613	ca2	-29.985616665384626	
ca0	-34.837414839701474	ca1	-31.58877988707563	ca2	-22.810619809167655	
ca0	-42.731126807321495	ca1	-43.565090243856666	ca2	-44.49950255570463	
ca0	-75.2668201567577	ca1	-73.56214582513263	ca2	-64.43724883699957	
ca0	-46.09878596217103	ca1	-43.182855598170136	ca2	-36.1063757470346	
ca0	-63.153042215813606	ca1	-60.44686495280034	ca2	-56.552599968839544	
ca0	-57.12493875399624	ca1	-55.69551688843697	ca2	-54.17793284719012	
ca0	-80.37422338256167	ca1	-84.7159148365645	ca2	-76.54082715378773	
ca0	-140.7567728861363	ca1	-131.2470463158746	ca2	-118.82469108813933	
ca0	-54.60447156751749	ca1	-50.4344043369909	ca2	-47.49641123685722	
ca0	-30.618558630222914	ca1	-31.069322793971615	ca2	-23.858147190487195	
ca0	-49.059268261527066	ca1	-44.16581480181833	ca2	-39.30871074071578	
ca0	-37.25308084547924	ca1	-34.29771476181248	ca2	-24.65431532280363	
ca0	-52.58055693629184	ca1	-42.63664937907801	ca2	-37.70003860573469	
ca0	-113.80226183138676	ca1	-124.1681780084656	ca2	-129.40911817072814	
ca0	-76.34333761592045	ca1	-71.21158733358156	ca2	-61.75351730859474	
ca0	-199.44906926374438	ca1	-195.4824701632423	ca2	-199.79362555686382	
ca0	-33.96069382382986	ca1	-28.61967483820138	ca2	-22.575420465356462	
ca0	-38.37535183292752	ca1	-32.58290670315077	ca2	-26.643599129731708	
ca0	-54.92689929199031	ca1	-52.36004816116744	ca2	-44.211210882426	
ca0	-32.89371055313798	ca1	-28.734617728779742	ca2	-20.43867252768737	
ca0	-223.2303652881735	ca1	-228.67387545941227	ca2	-234.78502218040452	
ca0	-38.28249169389797	ca1	-33.25111609322652	ca2	-26.373108092809822	
ca0	-44.51727259086632	ca1	-40.93685505639892	ca2	-39.296164217750714	
ca0	-65.48026864765819	ca1	-62.07098136040122	ca2	-58.32560079455628	
ca0	-36.935971182240884	ca1	-34.393593336015485	ca2	-31.44840240796453	
ca0	-57.28893776778457	ca1	-54.378153536393896	ca2	-45.398979914074125	
ca0	-238.84428189194094	ca1	-235.55403390031782	ca2	-237.40764742188225	
ca0	-260.70168446229314	ca1	-256.5992809779873	ca2	-266.43961716524603	
ca0	-55.39150186199096	ca1	-52.849817400158685	ca2	-47.72286914332074	
ca0	-35.797810887688186	ca1	-32.86044594040222	ca2	-27.040668383228848	
ca0	-198.40999063530103	ca1	-210.64373439701575	ca2	-216.67750869342757	
ca0	-40.05075895106184	ca1	-37.24535124284208	ca2	-31.830923659893433	
ca0	-79.11065110462353	ca1	-78.12515270449946	ca2	-73.71583915863535	
ca0	-30.497642221207233	ca1	-29.145769481011282	ca2	-26.314774483217125	
ca0	-34.08916309238746	ca1	-28.87274812467107	ca2	-23.98492919192582	
ca0	-34.02436144456325	ca1	-32.74251366097061	ca2	-29.457922864020688	
ca0	-41.29978579955416	ca1	-40.17954435411596	ca2	-32.95268440935539	
ca0	-77.43794398434623	ca1	-78.39573337748105	ca2	-79.69678691535982	
ca0	-33.77242305521175	ca1	-33.49843361805666	ca2	-31.40708596703215	
ca0	-27.545825014750868	ca1	-24.217961976156243	ca2	-17.089198748482797	
ca0	-49.41847254915786	ca1	-47.36681226653013	ca2	-41.437467694868616	
ca0	-61.817848665893784	ca1	-60.06399434215289	ca2	-54.95257736716186	
ca0	-124.06368514806204	ca1	-120.49435143352973	ca2	-116.61005711277562	
ca0	-45.96020826061568	ca1	-42.38299301830738	ca2	-34.33537221089483	
ca0	-70.07446058687484	ca1	-62.693876041433754	ca2	-59.61535776951971	
ca0	-53.073443291918615	ca1	-48.96703368158272	ca2	-45.68395704507222	
ca0	-47.457967004043006	ca1	-43.77067106815803	ca2	-44.926148907734664	
ca0	-25.40569573448542	ca1	-23.549771704772443	ca2	-19.043410629344578	
ca0	-50.00497652886715	ca1	-45.021622113780225	ca2	-40.98453253706107	
ca0	-80.34323206568595	ca1	-74.23770676325512	ca2	-71.47979152038717	
ca0	-203.24614889121193	ca1	-192.61692775388138	ca2	-200.0598041171902	
ca0	-59.55634056483995	ca1	-52.61095880447559	ca2	-43.13440604019762	
ca0	-41.40055798260846	ca1	-40.9263207553289	ca2	-35.628332756729556	
ca0	-88.0219134220713	ca1	-93.39972788880203	ca2	-84.21847468511163	
ca0	-56.99990648230748	ca1	-49.07440728937324	ca2	-44.93235119983702	
ca0	-33.46756032772587	ca1	-28.97244372124198	ca2	-23.397831719532114	
ca0	-58.283967891658925	ca1	-56.90217667382583	ca2	-56.486365864030375	
ca0	-35.81038231769079	ca1	-31.43473600916457	ca2	-28.05048088365151	
ca0	-38.77042654753473	ca1	-33.02573059277246	ca2	-26.576279833406716	
ca0	-40.66290576749369	ca1	-36.157567272292745	ca2	-31.013084360454958	
ca0	-25.180911120499417	ca1	-22.226656245274164	ca2	-16.761553863626244	
ca0	-43.21802824097092	ca1	-39.54002774358988	ca2	-35.81393819971619	
ca0	-75.9653162648182	ca1	-77.67621675932735	ca2	-79.25315614107608	
ca0	-100.29625548356096	ca1	-96.3127590308945	ca2	-95.66636692767108	
ca0	-39.091911862739124	ca1	-36.27378157070984	ca2	-27.059979036433752	
ca0	-30.39172937114537	ca1	-29.907489298900103	ca2	-25.525102145700636	
ca0	-46.718320951075064	ca1	-45.62306941954742	ca2	-39.2777310266004	
ca0	-50.920411777058376	ca1	-45.83921425199269	ca2	-42.22328229209943	
ca0	-45.35255960760882	ca1	-42.20957423968019	ca2	-38.04402996983276	
ca0	-37.063275534707344	ca1	-34.88450393603828	ca2	-28.63271663023406	
ca0	-54.267806619334365	ca1	-46.33926690518864	ca2	-39.192239675449564	
ca0	-83.87153056505139	ca1	-75.11374943161407	ca2	-74.08460876566407	
ca0	-21.074273577316248	ca1	-18.42967416912049	ca2	-13.581493044534033	
ca0	-68.47632329248465	ca1	-67.1170039721766	ca2	-70.42575035039509	
ca0	-32.187428520573164	ca1	-29.49779693825812	ca2	-22.455159611646472	
ca0	-124.62549158886472	ca1	-117.25834488924279	ca2	-118.82600389148818	
ca0	-43.80094594100292	ca1	-39.779283809074556	ca2	-34.746317246253824	
ca0	-26.534802507842322	ca1	-23.207808473232618	ca2	-16.025151359047438	
ca0	-39.570937852383246	ca1	-35.75947038477167	ca2	-32.95446246730552	
ca0	-56.05030963601735	ca1	-54.77430099795696	ca2	-50.54445501311217	
ca0	-32.53364651337483	ca1	-29.159727397030682	ca2	-26.215746655665445	
ca0	-31.247369243022668	ca1	-27.950183462234403	ca2	-19.358853903993797	
ca0	-29.139033736278126	ca1	-25.41273017712089	ca2	-21.133279306564457	
ca0	-113.14968987434592	ca1	-116.17036381744492	ca2	-116.31566844015886	
ca0	-40.53043827380436	ca1	-37.46217531186056	ca2	-36.20538802335643	
ca0	-62.08822761364827	ca1	-55.23848653737465	ca2	-46.82676691330106	
ca0	-74.31545345480436	ca1	-75.76761294655547	ca2	-76.90071573636521	
ca0	-130.28617980712008	ca1	-129.67520224462302	ca2	-137.07889101761583	
ca0	-45.689993752120785	ca1	-48.287342742526164	ca2	-46.7623788733558	
ca0	-94.29140569918896	ca1	-95.02272560836138	ca2	-89.26305019211671	
ca0	-55.13673764210541	ca1	-44.643479166190254	ca2	-40.245185491097786	
ca0	-41.14524113761173	ca1	-37.099556602404576	ca2	-28.86706521366168	
ca0	-32.10103684240081	ca1	-28.83940546678074	ca2	-25.11368290003108	
ca0	-33.96817620665577	ca1	-30.736294120539792	ca2	-23.951037338757576	
ca0	-54.72593613455786	ca1	-49.14654049731164	ca2	-41.33454834149388	
ca0	-37.00853788974526	ca1	-33.52019638645247	ca2	-28.559426384565235	
ca0	-67.05539801495009	ca1	-64.54497977404863	ca2	-66.13192379809688	
ca0	-62.18816745774753	ca1	-60.338172250251276	ca2	-47.12118676680566	
ca0	-61.42279996327661	ca1	-61.22069144593778	ca2	-56.69396065701258	
ca0	-38.7639641558818	ca1	-34.49940836081	ca2	-26.791876745148674	
ca0	-41.506017277417484	ca1	-40.0753970599348	ca2	-39.41129418848114	
ca0	-42.50654474781335	ca1	-40.10194386663703	ca2	-32.52778608877998	
ca0	-34.413835305240276	ca1	-31.358185444331525	ca2	-23.24183508014226	
ca0	-108.50565268293964	ca1	-107.2363868348949	ca2	-102.35297082634935	
ca0	-78.59916235528917	ca1	-77.73210088097404	ca2	-79.8457278070301	
ca0	-38.44829429170042	ca1	-37.07698137673297	ca2	-32.7931642681866	
ca0	-74.50998825051535	ca1	-71.26883897625038	ca2	-59.91942732109298	
ca0	-46.76222281734955	ca1	-45.02345341018086	ca2	-41.52973915521608	
ca0	-35.37048579335231	ca1	-30.94618765733182	ca2	-24.494530646756996	
ca0	-42.75023552050482	ca1	-39.71522819773662	ca2	-31.75787443202284	
ca0	-54.586050793410614	ca1	-51.87288892056809	ca2	-46.263727555087755	
ca0	-37.2411159462406	ca1	-34.70445459890747	ca2	-31.216023355362395	
ca0	-43.70483638509233	ca1	-48.16210271450805	ca2	-47.582688094262124	
ca0	-36.06155399897707	ca1	-34.99225274135946	ca2	-23.920769641442597	
ca0	-68.78907470459077	ca1	-67.67314857517808	ca2	-66.05181043019634	
ca0	-113.35757630633027	ca1	-116.81279910295143	ca2	-121.225317955582	
ca0	-132.06393618777756	ca1	-129.6578652198388	ca2	-132.11428505875966	
ca0	-70.81027673927997	ca1	-65.66655303441476	ca2	-62.434411033549736	
ca0	-38.72268721998524	ca1	-32.423164970930394	ca2	-28.861512805720736	
ca0	-64.67639949294747	ca1	-63.37496151343834	ca2	-58.96286654031145	
ca0	-148.4841683937397	ca1	-139.78758392466165	ca2	-134.04270431892348	
ca0	-35.55497935526863	ca1	-29.53962258695186	ca2	-23.908771121993507	
ca0	-28.470473929188287	ca1	-25.99251689235136	ca2	-23.638405068062873	
ca0	-69.97173035006142	ca1	-65.15780423000407	ca2	-60.13706668731202	
ca0	-58.619161419337914	ca1	-59.16308438396955	ca2	-60.96663736024685	
ca0	-37.602530781248305	ca1	-36.360299420253995	ca2	-34.22601846785475	
ca0	-38.07297447698693	ca1	-33.80164238651857	ca2	-25.46317332162153	
ca0	-42.523088190248295	ca1	-39.16758587030342	ca2	-33.79575120890283	
ca0	-25.650884670830028	ca1	-23.938465301393645	ca2	-18.943001735290967	
ca0	-50.67400584237923	ca1	-45.792480729055946	ca2	-40.077016406727175	
ca0	-107.9291322107255	ca1	-116.68673922214602	ca2	-120.12067661777343	
ca0	-56.294484942646555	ca1	-58.917652474295515	ca2	-57.927583827244305	
ca0	-50.28609062683988	ca1	-42.34694588882534	ca2	-36.55440964389304	
ca0	-64.24702824820007	ca1	-60.45027410195566	ca2	-56.959940579313056	
ca0	-35.28470668201846	ca1	-30.109805679387843	ca2	-26.443373437111433	
ca0	-32.65869613891466	ca1	-28.69143346892067	ca2	-22.178203907691906	
ca0	-34.50613743327988	ca1	-32.840032471264344	ca2	-25.0189252034947	
ca0	-29.619367950191574	ca1	-27.327743265827834	ca2	-20.99100812387412	
ca0	-35.08012893570109	ca1	-31.382161620573665	ca2	-26.28281881716039	
ca0	-47.44420479706893	ca1	-47.663757150894426	ca2	-41.159450176969614	
ca0	-50.878007276627514	ca1	-47.31437127687507	ca2	-39.38230213611953	
ca0	-25.52983386289623	ca1	-21.976331867874976	ca2	-16.74039411643965	
ca0	-32.200570362334915	ca1	-29.546697502542983	ca2	-24.35339024298562	
ca0	-183.69078925060347	ca1	-183.71328121664163	ca2	-183.7160458584432	
ca0	-37.71847289096032	ca1	-32.84700243272385	ca2	-27.591800163263233	
ca0	-46.08301969062414	ca1	-43.89988828764453	ca2	-35.50268499111718	
ca0	-73.43744659278745	ca1	-73.89245983632564	ca2	-70.47043291347173	
ca0	-327.0021969338908	ca1	-329.05479060886375	ca2	-339.23284420852053	
